Id,Title,Description,Status,Due date,Owner id,Created by id,Updated by id,Created at,Updated at,Outcome,Task type,Completed date
70014409560,Not reachable,The number you are calling is temporarily out of service.. Tried calling so many tim,Completed,2025-05-07 11:27:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:27:55 UTC,2025-05-06 11:27:55 UTC,,,2025-05-06 11:27:32 UTC
70014409574,This client is a broker of real estate,This client is a broker of real estate,Completed,2025-05-07 11:29:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:30:01 UTC,2025-05-06 11:30:01 UTC,,,2025-05-06 11:29:50 UTC
70014409594,Not intrested,Client has visited site .. Feels it very far from her daughter college at utandi,Completed,2025-05-07 11:32:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:32:35 UTC,2025-05-06 11:32:35 UTC,,,2025-05-06 11:32:20 UTC
70014409622,Not intrested,Client says by mistake it got click.. They are not intrested in any property right now,Completed,2025-05-07 11:36:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:36:37 UTC,2025-05-06 11:36:37 UTC,,,2025-05-06 11:36:21 UTC
70014409676,Not recieving,The number you are calling is not able to recieve calls,Completed,2025-05-07 11:43:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:43:57 UTC,2025-05-06 11:43:57 UTC,,,2025-05-06 11:43:03 UTC
70014412754,not intrested,The person you are calling is not intrested in talking because right now he is busy in some other call. client says he is not intrested,Completed,2025-05-08 05:52:00 UTC,70000110352,70000110352,70000110352,2025-05-07 05:52:45 UTC,2025-05-07 05:52:45 UTC,,,2025-05-07 05:52:12 UTC
70014412799,purchased,Client  has purchase plot in omr. next to his workplace at karapakkam.Just two months back. Client says its to far from work place for reserve 16,Completed,2025-05-08 05:58:00 UTC,70000110352,70000110352,70000110352,2025-05-07 05:58:36 UTC,2025-05-07 05:58:36 UTC,,,2025-05-07 05:58:20 UTC
70014412858,call gets disconnected,The person you are calling is not answering pls call after some time.Client is disconnecting my calls,Completed,2025-05-08 06:01:00 UTC,70000110352,70000110352,70000110352,2025-05-07 06:02:47 UTC,2025-05-07 06:02:47 UTC,,,2025-05-07 06:01:46 UTC
70014412989,will revert back if needed,"Client says give me some time he will contact us back, Client has already enquired earlier after site visit. Now he says he will contact back",Completed,2025-05-08 06:15:00 UTC,70000110352,70000110352,70000110352,2025-05-07 06:15:30 UTC,2025-05-07 06:15:30 UTC,,,2025-05-07 06:15:10 UTC
70014413012,vendor,This client is a vendor…dealing with iron and steel buisness wants buisness,Completed,2025-05-08 06:17:00 UTC,70000110352,70000110352,70000110352,2025-05-07 06:18:11 UTC,2025-05-07 06:18:11 UTC,,,2025-05-07 06:17:54 UTC
70014413049,number not in use,Incoming calls facility is not available in this number once due is paid the incoming calls will be allowed,Completed,2025-05-08 06:22:00 UTC,70000110352,70000110352,70000110352,2025-05-07 06:23:37 UTC,2025-05-07 06:23:37 UTC,,,2025-05-07 06:22:36 UTC
70014413107,Budget,Client looking 3 bhk flat in omr area. With budget of 1.5 cr only. Convinced client regarding our viviriti project. Client says its out of his budget,Completed,2025-05-08 06:29:00 UTC,70000110352,70000110352,70000110352,2025-05-07 06:29:31 UTC,2025-05-07 06:29:31 UTC,,,2025-05-07 06:29:07 UTC
70014415076,follow up,"",Overdue,2025-05-10 07:39:00 UTC,70000110350,70000110350,70000110350,2025-05-07 07:39:22 UTC,2025-05-07 07:39:22 UTC,,,
70014417181,Out of service,The number you are calling is temporary out of service. Pls try later,Completed,2025-05-08 09:11:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:11:46 UTC,2025-05-07 09:11:46 UTC,,,2025-05-07 09:11:30 UTC
70014417297,Voice mail,Your call has been forwarded to voice mail.. ( it was same message when i called him on last month),Completed,2025-05-08 09:16:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:16:22 UTC,2025-05-07 09:16:22 UTC,,,2025-05-07 09:16:06 UTC
70014417389,Vendor,This client is a dpr service centre work wants buisness from us,Completed,2025-05-08 09:20:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:21:21 UTC,2025-05-07 09:21:21 UTC,,,2025-05-07 09:20:46 UTC
70014417519,Not intrested,Now client says he has finalized second hand flat in his native. Since family is not willing to come to chennai.,Completed,2025-05-08 09:25:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:25:37 UTC,2025-05-07 09:25:37 UTC,,,2025-05-07 09:25:03 UTC
70014417602,Disconnecting,LAst month also contacted to client. Client is disconnecting my calls. And today again called him up. Even now also cutting calls,Completed,2025-05-08 09:28:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:29:10 UTC,2025-05-07 09:29:10 UTC,,,2025-05-07 09:28:31 UTC
70014417662,vendor,This client is a vendor.. Dealing with insurance work wanted buisnes from us,Completed,2025-05-08 09:31:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:31:50 UTC,2025-05-07 09:31:50 UTC,,,2025-05-07 09:31:38 UTC
70014417798,omr only,Client again says he needs plot at omr only not in patipulam. He needs traveling distance should be closer to his work place,Completed,2025-05-08 09:36:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:37:02 UTC,2025-05-07 09:37:02 UTC,,,2025-05-07 09:36:47 UTC
70014418184,Plots budgeted,Client looking plot at patipulam with budget of 15 lakhs one ground max. Unfortunately our plot cost starts from 42 lakhs onwards half ground,Completed,2025-05-08 09:51:00 UTC,70000110352,70000110352,70000110352,2025-05-07 09:51:59 UTC,2025-05-07 09:51:59 UTC,,,2025-05-07 09:51:44 UTC
70014418410,Plot,Client says he will let me know this week end  he teell either he is going to buy plots or not,Completed,2025-05-08 10:04:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:08:22 UTC,2025-05-07 10:08:22 UTC,,,2025-05-07 10:04:20 UTC
70014418473,owned plot already,This client is having 3 acres plots just bang opposite to reserve 16 project. She just wanted to know what price we are selling it,Completed,2025-05-08 10:16:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:16:59 UTC,2025-05-07 10:16:59 UTC,,,2025-05-07 10:16:10 UTC
70014418514,Budget,Client budget is up to 1.5 cr wanted 3 bhk flat in side city. near adyar,Completed,2025-05-08 10:22:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:23:48 UTC,2025-05-07 10:23:48 UTC,,,2025-05-07 10:22:20 UTC
70014418543,not intrested,Client says they are not intrested in buying any property right now…due to financial stress they drop the plan,Completed,2025-05-08 10:27:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:27:46 UTC,2025-05-07 10:27:46 UTC,,,2025-05-07 10:27:26 UTC
70014418595,Not intrested,Client says not looking any property as of now….and then cuts the call,Completed,2025-05-08 10:32:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:33:47 UTC,2025-05-07 10:33:47 UTC,,,2025-05-07 10:32:46 UTC
70014418655,No resposnse,Today also the same respond . The person you are calling is not answering,Completed,2025-05-08 10:42:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:42:54 UTC,2025-05-07 10:42:54 UTC,,,2025-05-07 10:42:33 UTC
70014418684,vendor,This client is a vendor. Dealinging with tile and adhesives wanted to supply for bulding line,Completed,2025-05-08 10:46:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:46:47 UTC,2025-05-07 10:46:47 UTC,,,2025-05-07 10:46:19 UTC
70014418711,Broker,This client is a channel partner….doing real estate buisness,Completed,2025-05-08 10:50:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:50:35 UTC,2025-05-07 10:50:35 UTC,,,2025-05-07 10:50:18 UTC
70014418747,Budget,This client need two bhk apartment in perungudi and thoraipakkam side with budget of 60 lakhs,Completed,2025-05-08 10:54:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:54:31 UTC,2025-05-07 10:54:31 UTC,,,2025-05-07 10:54:07 UTC
70014418753,Milange project,This client shown intrest in milange project. All details sent through whats app. And also forward all details to mr karthick to follow (anarock),Completed,2025-05-08 10:56:00 UTC,70000110352,70000110352,70000110352,2025-05-07 10:56:19 UTC,2025-05-07 10:56:19 UTC,,,2025-05-07 10:56:03 UTC
70014422056,Wanted plots in omr only,Discussed with client. Regarding reserve 16 plots. Client says he si looking plots in omr only. No where else,Completed,2025-05-09 06:14:00 UTC,70000110352,70000110352,70000110352,2025-05-08 06:15:35 UTC,2025-05-08 06:15:35 UTC,,,2025-05-08 06:14:31 UTC
70014422083,tiara project,Client need flat two bhk apartment in tiara project with budget of 70 lakhs only.Unfortunately arihant portion is completly sold out,Completed,2025-05-09 06:17:00 UTC,70000110352,70000110352,70000110352,2025-05-08 06:18:46 UTC,2025-05-08 06:18:46 UTC,,,2025-05-08 06:18:00 UTC
70014422119,Email Sent,All detail sent through email. still waiting for client to respond through email. since number is not available,Completed,2025-05-09 06:22:00 UTC,70000110352,70000110352,70000110352,2025-05-08 06:22:52 UTC,2025-05-08 06:22:52 UTC,,,2025-05-08 06:22:22 UTC
70014422169,wanted plot in karapakkam only,Discuss with client . Client says since its far from work place client looking property at omr only wanted plots,Completed,2025-05-09 06:26:00 UTC,70000110352,70000110352,70000110352,2025-05-08 06:26:47 UTC,2025-05-08 06:26:47 UTC,,,2025-05-08 06:26:26 UTC
70014426016,rnr,The person you are calling is not answering tried calling so many times,Completed,2025-05-09 07:14:00 UTC,70000110352,70000110352,70000110352,2025-05-08 09:41:49 UTC,2025-05-08 09:41:49 UTC,,,2025-05-08 07:14:54 UTC
70014426083,No response,Client is disconnecting calls  tried calling so many times,Completed,2025-05-09 09:44:00 UTC,70000110352,70000110352,70000110352,2025-05-08 09:45:27 UTC,2025-05-08 09:45:27 UTC,,,2025-05-08 09:44:59 UTC
70014426151,Not intrested,Client says he doesnt want any thing as of now,Completed,2025-05-09 09:49:00 UTC,70000110352,70000110352,70000110352,2025-05-08 09:49:35 UTC,2025-05-08 09:49:35 UTC,,,2025-05-08 09:49:13 UTC
70014426474,Shifted to his native,Client says he has shifted to tirchy last month so he is looking plots at tiruchy only,Completed,2025-05-09 10:14:00 UTC,70000110352,70000110352,70000110352,2025-05-08 10:15:10 UTC,2025-05-08 10:15:10 UTC,,,2025-05-08 10:14:38 UTC
70014426488,not intrested,Client says now he is not intrested in anything right now,Completed,2025-05-09 10:17:00 UTC,70000110352,70000110352,70000110352,2025-05-08 10:17:59 UTC,2025-05-08 10:17:59 UTC,,,2025-05-08 10:17:45 UTC
70014426533,Not available,Client son says his father has gone for job as soon as he comes home in evening from work will inform him and then cuts the call,Completed,2025-05-09 10:23:00 UTC,70000110352,70000110352,70000110352,2025-05-08 10:23:39 UTC,2025-05-08 10:23:39 UTC,,,2025-05-08 10:23:09 UTC
70014429472,Birla properties,This client is from birla properties. Dealing with lands and flats,Completed,2025-05-10 05:43:00 UTC,70000110352,70000110352,70000110352,2025-05-09 05:43:41 UTC,2025-05-09 05:43:41 UTC,,,2025-05-09 05:43:17 UTC
70014429482,general enquiry,Client has visited some function in his friends place near patipulam. On the way they have seen our hoardings. Client says he was just enquirying the price its a general enquiry,Completed,2025-05-10 05:45:00 UTC,70000110352,70000110352,70000110352,2025-05-09 05:45:41 UTC,2025-05-09 05:45:41 UTC,,,2025-05-09 05:45:24 UTC
70014429533,voice mail,"your call has been forwarded to voice mail. tried calling so many times


",Completed,2025-05-10 05:54:00 UTC,70000110352,70000110352,70000110352,2025-05-09 05:56:43 UTC,2025-05-09 05:56:43 UTC,,,2025-05-09 05:54:06 UTC
70014429725,Not intrested,Client says right now they have drop the plan because right now they are very much concern of daughter marriage,Completed,2025-05-10 06:16:00 UTC,70000110352,70000110352,70000110352,2025-05-09 06:28:40 UTC,2025-05-09 06:28:40 UTC,,,2025-05-09 06:16:17 UTC
70014429776,Not intrested,Client says no he is not looking for any plots nor any apartment right now. And also said pls do not disturb,Completed,2025-05-10 06:32:00 UTC,70000110352,70000110352,70000110352,2025-05-09 06:33:02 UTC,2025-05-09 06:33:02 UTC,,,2025-05-09 06:32:40 UTC
70014430036,Rnr,Ringing no response.. tried calling so many times,Completed,2025-05-10 06:48:00 UTC,70000110352,70000110352,70000110352,2025-05-09 06:48:48 UTC,2025-05-09 06:48:48 UTC,,,2025-05-09 06:48:08 UTC
70014430193,Villa plot,Again discuss with client .. Client says price is too costly. Will try to convince his wife to have site visit today and then decide,Completed,2025-05-10 06:56:00 UTC,70000110352,70000110352,70000110352,2025-05-09 06:56:43 UTC,2025-05-09 06:56:43 UTC,,,2025-05-09 06:56:30 UTC
70014430379,Sitched off,The number you are calling is currently switched off pls try later,Completed,2025-05-10 07:01:00 UTC,70000110352,70000110352,70000110352,2025-05-09 07:04:27 UTC,2025-05-09 07:04:27 UTC,,,2025-05-09 07:01:54 UTC
70014431008,Not reachable,The number you have dialed is currently busy or  not reachable pls try later,Completed,2025-05-10 07:33:00 UTC,70000110352,70000110352,70000110352,2025-05-09 07:34:22 UTC,2025-05-09 07:34:22 UTC,,,2025-05-09 07:34:02 UTC
70014431077,Driving his bike,Client says he is riding his bike will call me back later once he reaches to his destination,Completed,2025-05-10 07:37:00 UTC,70000110352,70000110352,70000110352,2025-05-09 07:37:58 UTC,2025-05-09 07:37:58 UTC,,,2025-05-09 07:37:24 UTC
70014431168,busy,Client says he will revert back to me in same number right now he is busy,Completed,2025-05-10 07:41:00 UTC,70000110352,70000110352,70000110352,2025-05-09 07:42:32 UTC,2025-05-09 07:42:32 UTC,,,2025-05-09 07:41:36 UTC
70014432957,not intrested,Client said she was looking out for her neghbour. She was asking for check it up. as she is looking for somewhere else and client says thank you,Completed,2025-05-10 09:26:00 UTC,70000110352,70000110352,70000110352,2025-05-09 09:26:45 UTC,2025-05-09 09:26:45 UTC,,,2025-05-09 09:26:31 UTC
70014433122,coimbatore,Client says he is looking property at coimbatore only not in chennai talks in telugu half and partly in tamil and then cuts the call,Completed,2025-05-10 09:32:00 UTC,70000110352,70000110352,70000110352,2025-05-09 09:33:00 UTC,2025-05-09 09:33:00 UTC,,,2025-05-09 09:32:08 UTC
70014433195,villa plot,Have forwarded details through email. after discussion. Client said will check and revert back,Completed,2025-05-10 09:34:00 UTC,70000110352,70000110352,70000110352,2025-05-09 09:36:38 UTC,2025-05-09 09:36:38 UTC,,,2025-05-09 09:34:53 UTC
70014433242,Not intrested,This client is from andra paliput and he says why he should buy a property in chennai. And then he cuts the call,Completed,2025-05-10 09:39:00 UTC,70000110352,70000110352,70000110352,2025-05-09 09:40:21 UTC,2025-05-09 09:40:21 UTC,,,2025-05-09 09:39:51 UTC
70014433654,switched off,The number you are calling either swiched off or not reach at the moment. Tried calling so many times,Completed,2025-05-10 10:09:00 UTC,70000110352,70000110352,70000110352,2025-05-09 10:10:11 UTC,2025-05-09 10:10:11 UTC,,,2025-05-09 10:09:41 UTC
70014433710,Not intrested,This client is from andhra and working in factory. Client says he is not intrested in chennai at all. ,Completed,2025-05-10 10:17:00 UTC,70000110352,70000110352,70000110352,2025-05-09 10:19:34 UTC,2025-05-09 10:19:34 UTC,,,2025-05-09 10:17:35 UTC
70014433725,Not intrested,Client said she was looking out for her neghbour. She was asking for check it up. as she is looking for somewhere else and client says thank you,Completed,2025-05-10 10:21:00 UTC,70000110352,70000110352,70000110352,2025-05-09 10:22:33 UTC,2025-05-09 10:22:33 UTC,,,2025-05-09 10:21:13 UTC
70014433895,patipulam plots,Client says he was unable to go for site visit due to office work. Client said by next week end he will go for site visitand then decide,Completed,2025-05-10 10:46:00 UTC,70000110352,70000110352,70000110352,2025-05-09 10:50:07 UTC,2025-05-09 10:50:07 UTC,,,2025-05-09 10:46:27 UTC
